src_code	src_name	dst_name	dst_code	price	is_direct	airlines
lond	London	Stavanger	SVG	66	True	British Airways, SAS, Norwegian
lond	London	Trondheim	TRD	70	True	Norwegian
lond	London	Kristiansand Kjevik	KRS	89	False	Norwegian, SAS, KLM
lond	London	Haugesund	HAU	97	False	Norwegian, Ryanair
lond	London	Bardufoss	BDU	115	False	Norwegian
lond	London	Evenes	EVE	124	False	Norwegian, SAS
lond	London	Tromso	TOS	169	False	SAS, Norwegian
lond	London	Kathmandu	KTM	327	False	Air India, Qatar Airways, Etihad Airways, Cathay Pacific
lond	London	Auckland International	AKL	614	False	China Southern, Emirates, Cathay Pacific, Virgin Atlantic
lond	London	Christchurch	CHC	724	False	Singapore Airlines, Emirates, Virgin Atlantic, Qantas
lond	London	Muscat	MCT	942	False	Ethiopian Airlines, Oman Air
lond	London	Panama City Tocumen International	PTY	812	False	Iberia, KLM, Air France, United
lond	London	Lima	LIM	587	False	Air Europa, Iberia, KLM, Air Canada
lond	London	Arequipa	AQP	869	False	LAN Airlines
lond	London	Bora Bora	BOB	2239	False	Iberia
lond	London	Manila Ninoy Aquino	MNL	411	False	China Southern, Ethiopian Airlines, Qatar Airways, Etihad Airways
lond	London	Karachi	KHI	266	True	PIA
lond	London	Lahore	LHE	338	False	PIA
lond	London	Sialkot	SKT	385	False	PIA
lond	London	Islamabad	ISB	393	False	PIA
lond	London	Peshawar	PEW	394	False	Saudia, Virgin Australia, Qatar Airways, Etihad Airways
lond	London	Szczecin Goleniow	SZZ	23	True	Ryanair
lond	London	Warsaw	WAW	28	True	Ryanair, British Airways, LOT, Wizz Air
lond	London	Poznan	POZ	29	True	Ryanair, Wizz Air, Wizz Air Ukraine
lond	London	Lodz	LCJ	29	True	Ryanair, Wizz Air, Wizz Air Ukraine
lond	London	Wroclaw	WRO	29	True	Ryanair, Wizz Air, Wizz Air Ukraine
lond	London	Bydgoszcz	BZG	30	True	Ryanair
lond	London	Katowice	KTW	30	True	Ryanair, Wizz Air, Wizz Air Ukraine
lond	London	Gdansk	GDN	31	True	Wizz Air, Wizz Air Ukraine, Ryanair
lond	London	Lublin	LUZ	36	True	Ryanair
lond	London	Krakow	KRK	38	True	Ryanair, easyJet
lond	London	Rzeszow	RZE	55	True	Ryanair
lond	London	Porto	OPO	59	True	Ryanair, TAP, easyJet
lond	London	Faro	FAO	59	True	Ryanair, flythomascook, British Airways, Thomson Flights
lond	London	Madeira	FNC	95	True	Monarch, flythomascook, Thomson Flights, TAP
lond	London	Lisbon	LIS	115	True	easyJet, British Airways, TAP
lond	London	Porto Santo	PXO	365	False	TAP, Thomson Flights
lond	London	Doha	DOH	627	False	Lufthansa, Qatar Airways
lond	London	Bucharest Otopeni	OTP	71	True	Wizz Air, British Airways, Wizz Air Ukraine
lond	London	Cluj-Napoca	CLJ	81	True	Wizz Air, Wizz Air Ukraine
lond	London	Tirgu Mures	TGM	91	True	Wizz Air, Wizz Air Ukraine
lond	London	Suceava Salcea	SCV	186	False	TAROM
lond	London	Sibiu	SBZ	284	False	Air Berlin, Lufthansa, Austrian Airlines
lond	London	Iasi	IAS	325	False	Air Berlin
lond	London	Timisoara	TSR	339	False	Air Berlin, Wizz Air, Wizz Air Ukraine
lond	London	Belgrade Nikola Tesla	BEG	53	True	Wizz Air, Wizz Air Ukraine, JAT Airways
lond	London	Moscow Domodedovo	DME	56	True	easyJet, British Airways
lond	London	Moscow Sheremetyevo	SVO	179	True	Aeroflot
lond	London	St Petersburg Pulkovo	LED	338	True	British Airways
lond	London	Moscow Sheremetyevo	SVO	125	False	SAS
lond	London	St Petersburg Pulkovo	LED	147	False	airBaltic
lond	London	Krasnodar	KRR	166	False	Pegasus Airlines, Aeroflot, Austrian Airlines
lond	London	Rostov-on-Don	ROV	190	False	Ukraine International, Turkish Airlines, Aeroflot, Austrian Airlines
lond	London	Moscow Vnukovo	VKO	220	False	Turkish Airlines
lond	London	Stavropol	STW	292	False	Aeroflot
lond	London	Ekaterinburg	SVX	333	False	Ukraine International, Lufthansa, Finnair, Alitalia
lond	London	Murmansk	MMK	597	False	Aeroflot
lond	London	Samara	KUF	795	False	Lufthansa, Ukraine International, Aeroflot, Belavia
lond	London	Jeddah	JED	366	True	Saudia, British Airways
lond	London	Riyadh	RUH	370	True	Saudia, British Airways
lond	London	Jeddah	JED	319	False	Royal Jordanian, British Airways
lond	London	Abha	AHB	364	False	Saudia, EgyptAir
lond	London	Stockholm Skavsta	NYO	22	True	Ryanair
lond	London	Malmo Sturup	MMX	22	True	Ryanair
lond	London	Stockholm Vasteras	VST	23	True	Ryanair
lond	London	Gothenburg Save	GSE	23	True	Ryanair
lond	London	Stockholm Arlanda	ARN	47	True	Norwegian, British Airways, SAS, Finnair
lond	London	Gothenburg Landvetter	GOT	57	True	Norwegian, British Airways, SAS
lond	London	Kalmar	KLR	220	False	SAS
lond	London	Stockholm Bromma	BMA	711	False	British Airways, Brussels Airlines, Finnair
lond	London	Singapore Changi	SIN	513	True	Singapore Airlines, Virgin Australia, British Airways
lond	London	Singapore Changi	SIN	412	False	China Southern, Virgin Australia, British Airways
lond	London	Ljubljana	LJU	84	True	easyJet, Wizz Air, Wizz Air Ukraine
lond	London	Bratislava	BTS	32	True	Ryanair
lond	London	Kosice	KSC	424	False	Swiss, Austrian Airlines
lond	London	San Salvador	SAL	1220	False	United, Iberia, Delta
lond	London	Bangkok Suvarnabhumi	BKK	485	True	EVA Air, British Airways, Thai Airways
lond	London	Bangkok Suvarnabhumi	BKK	318	False	Jet Airways, British Airways, Thai Airways
lond	London	Chiang Mai	CNX	399	False	Jet Airways, Cathay Pacific, Thai Airways, EVA Air
lond	London	Koh Samui / Samui Island	USM	412	False	Jet Airways, Thai Airways, EVA Air
lond	London	Phuket	HKT	412	False	Jet Airways, Thomson Flights
lond	London	Krabi	KBV	579	False	Thai Airways
lond	London	Tunis Carthage	TUN	119	True	British Airways, Tunisair
lond	London	Dalaman	DLM	116	True	Monarch, flythomascook, Thomson Flights, easyJet
lond	London	Antalya	AYT	123	True	easyJet, flythomascook, Thomson Flights, Monarch
lond	London	Istanbul Sabiha	SAW	130	True	Pegasus Airlines, Turkish Airlines, easyJet
lond	London	Istanbul Ataturk	IST	132	True	Turkish Airlines, British Airways
lond	London	Bodrum	BJV	166	True	flythomascook, Thomson Flights, Monarch, Pegasus Airlines
lond	London	Istanbul Ataturk	IST	115	False	Ukraine International, British Airways
lond	London	Antalya	AYT	120	False	germanwings, flythomascook, Thomson Flights, Monarch
lond	London	Kayseri	ASR	124	False	Turkish Airlines, Pegasus Airlines, Saudia
lond	London	Bodrum	BJV	127	False	Turkish Airlines, Thomson Flights, Monarch, Pegasus Airlines
lond	London	Izmir	ADB	129	False	germanwings, flythomascook, Thomson Flights, Pegasus Airlines
lond	London	Adana	ADA	141	False	Turkish Airlines, Pegasus Airlines, Saudia
lond	London	Ankara Esenboga	ESB	142	False	Turkish Airlines, Lufthansa, Qatar Airways, germanwings
lond	London	Trabzon	TZX	159	False	Pegasus Airlines, Turkish Airlines
lond	London	Elazig	EZS	160	False	Turkish Airlines, Pegasus Airlines
lond	London	Gazipasa	GZP	160	False	Pegasus Airlines, SAS
lond	London	Diyarbakir	DIY	197	False	Pegasus Airlines, Turkish Airlines
lond	London	Port Of Spain	POS	269	True	Caribbean Airlines
lond	London	Taipei Taiwan Taoyuan	TPE	458	False	British Airways, Cathay Pacific, China Southern, KLM
lond	London	Taipei Sung Shan	TSA	967	False	Air France, China Eastern
lond	London	Kilimanjaro	JRO	412	False	Ethiopian Airlines, Qatar Airways, Swiss, KLM
lond	London	Zanzibar	ZNZ	434	False	Ethiopian Airlines, Kenya Airways, Oman Air
lond	London	Dar Es Salaam	DAR	472	False	Emirates, Ethiopian Airlines, Qatar Airways, South African Airways
lond	London	Kiev Zhulhany	IEV	91	True	Wizz Air, Wizz Air Ukraine
lond	London	Kiev Borispol	KBP	100	True	British Airways, Ukraine International
lond	London	Kharkov	HRK	114	False	Pegasus Airlines, Ukraine International, Aeroflot, Austrian Airlines
lond	London	Simferopol	SIP	207	False	airBaltic, Ukraine International, Turkish Airlines, Aeroflot
lond	London	Derry	LDY	28	True	Ryanair
lond	London	Edinburgh	EDI	37	True	easyJet, British Airways, Virgin Atlantic, KLM
lond	London	Glasgow International	GLA	43	True	easyJet, British Airways
lond	London	Isle of Man	IOM	43	True	Flybe, British Airways, easyJet
lond	London	Aberdeen	ABZ	44	True	easyJet, British Airways, Virgin Atlantic
lond	London	Belfast International	BFS	46	True	easyJet
lond	London	Belfast City	BHD	46	True	Aer Lingus, British Airways, Flybe
lond	London	Jersey	JER	49	True	British Airways, Flybe, easyJet, Aurigny
lond	London	Manchester	MAN	67	True	Virgin Atlantic, British Airways
lond	London	Leeds Bradford	LBA	70	True	British Airways
lond	London	Newcastle	NCL	70	True	British Airways, Flybe
lond	London	Newquay	NQY	74	True	Flybe, easyJet
lond	London	Inverness	INV	75	True	easyJet, British Airways, Flybe
lond	London	Guernsey	GCI	120	True	Blue Islands
lond	London	Dundee	DND	149	True	Air France, KLM
lond	London	Alderney	ACI	81	False	Aurigny
lond	London	Liverpool	LPL	97	False	Flybe
lond	London	Guernsey	GCI	97	False	Susi Airlines
lond	London	Stornoway	SYY	145	False	Flybe
lond	London	Durham Tees Valley	MME	204	False	Flybe
lond	London	Humberside	HUY	219	False	Flybe
lond	London	Orlando Sanford	SFB	286	True	flythomascook, Thomson Flights, Monarch
lond	London	Los Angeles International	LAX	469	True	Air New Zealand, British Airways, Iberia, Virgin Atlantic
lond	London	Tampa International	TPA	488	True	Iberia, British Airways
lond	London	Miami International	MIA	514	True	Iberia, British Airways, Virgin Atlantic
lond	London	Houston George Bush Intercntl.	IAH	529	True	Iberia, British Airways, United
lond	London	Orlando International	MCO	554	True	Iberia, British Airways, Virgin Atlantic
lond	London	Boston Logan International	BOS	754	True	Air France, British Airways, Iberia, Virgin Atlantic
lond	London	New York Newark	EWR	791	True	Virgin Atlantic, British Airways, United
lond	London	Washington Dulles	IAD	839	True	Virgin Atlantic, British Airways, United
lond	London	Chicago O'Hare International	ORD	891	True	Virgin Atlantic, British Airways, Iberia, United
lond	London	Atlanta Hartsfield-Jackson ATL	ATL	969	True	KLM, British Airways, Delta
lond	London	Detroit Wayne County	DTW	986	True	Air France, KLM, Delta
lond	London	Charlotte Douglas	CLT	1038	True	US Airways
lond	London	Las Vegas Mccarran	LAS	1050	True	Virgin Atlantic, British Airways
lond	London	San Francisco International	SFO	1088	True	Virgin Atlantic, British Airways, United
lond	London	Baltimore Balt / Wash	BWI	1129	True	British Airways
lond	London	Dallas Fort Worth International	DFW	1254	True	British Airways
lond	London	Seattle / Tacoma International	SEA	1306	True	Iberia, British Airways
lond	London	Phoenix Sky Harbor	PHX	1412	True	British Airways
lond	London	San Diego Lindberg Fld S.Diego	SAN	1472	True	British Airways
lond	London	Boston Logan International	BOS	319	False	Aer Lingus, British Airways, Iberia, Virgin Atlantic
lond	London	Miami International	MIA	428	False	Iberia, British Airways, Virgin Atlantic
lond	London	New York John F Kennedy	JFK	439	False	Turkish Airlines, British Airways, Iberia, Virgin Atlantic
lond	London	New York Newark	EWR	452	False	TAP, British Airways, United
lond	London	Houston George Bush Intercntl.	IAH	465	False	Turkish Airlines, British Airways, United
lond	London	Tampa International	TPA	487	False	Iberia, British Airways
lond	London	Washington Dulles	IAD	490	False	Turkish Airlines, British Airways, United
lond	London	Chicago O'Hare International	ORD	532	False	Turkish Airlines, British Airways, Iberia, United
lond	London	Portland	PDX	546	False	Air New Zealand, KLM, Air Canada, Air France
lond	London	Orlando International	MCO	547	False	Iberia, British Airways, Virgin Atlantic
lond	London	San Francisco International	SFO	551	False	Air New Zealand, British Airways, United
lond	London	Seattle / Tacoma International	SEA	574	False	Air New Zealand, British Airways
lond	London	Washington Ronald Reagan	DCA	574	False	Aeroflot, Iberia, KLM, Air Canada
lond	London	Charlotte Douglas	CLT	613	False	Icelandair
lond	London	New York La Guardia	LGA	712	False	US Airways, KLM, Air Canada, Air France
lond	London	New Orleans Louis Armstrong	MSY	728	False	Iberia, KLM, Air Canada, Air France
lond	London	Baltimore Balt / Wash	BWI	731	False	US Airways
lond	London	Atlanta Hartsfield-Jackson ATL	ATL	747	False	US Airways, British Airways, Delta
lond	London	Las Vegas Mccarran	LAS	803	False	US Airways, British Airways
lond	London	Fort Lauderdale International	FLL	812	False	US Airways, KLM, Air Canada, Air France
lond	London	Phoenix Sky Harbor	PHX	827	False	US Airways
lond	London	Indianapolis	IND	927	False	US Airways, KLM, Air Canada, Air France
lond	London	Austin-Bergstrom	AUS	979	False	American Airlines, KLM, Air France, United
lond	London	Chicago Midway	MDW	1008	False	Air France, KLM, Delta
lond	London	Houston Hobby	HOU	1022	False	Delta, KLM
lond	London	Nashville	BNA	1077	False	KLM, Air Canada, Air France, United
lond	London	San Diego Carlsbad	CLD	1082	False	United
lond	London	San Diego Lindberg Fld S.Diego	SAN	1082	False	United
lond	London	Dallas Fort Worth International	DFW	1097	False	Air France
lond	London	San Jose Municipal	SJC	1102	False	Air France, KLM, United, US Airways
lond	London	Oakland Metropolitan Oak	OAK	1103	False	Delta, US Airways
lond	London	Pittsburgh Int'l Apt.	PIT	1232	False	American Airlines, Virgin Atlantic, KLM, Air Canada
lond	London	Honolulu International	HNL	1273	False	Air Canada, KLM, Air France, United
lond	London	Kahului	OGG	1711	False	Air France, KLM, Air Canada, United
lond	London	Montevideo	MVD	552	False	Air Europa, KLM, TAM Linhas Aéreas, Air France
lond	London	Tashkent	TAS	218	False	airBaltic, Uzbekistan Airways
lond	London	Maturin	MUN	846	False	Air Europa
lond	London	Saint Thomas Cyril E King	STT	1352	False	United, US Airways, Delta
lond	London	Ho Chi Minh City	SGN	399	False	China Southern, Vietnam Airlines
lond	London	Hanoi	HAN	413	False	British Airways, Vietnam Airlines
lond	London	Aden	ADE	416	False	Turkish Airlines, Etihad Airways, EgyptAir, Saudia
lond	London	Johannesburg OR Tambo	JNB	895	True	South African Airways, British Airways, Iberia, Virgin Atlantic
lond	London	Johannesburg OR Tambo	JNB	357	False	Ethiopian Airlines, British Airways, Iberia, Virgin Atlantic
lond	London	Cape Town	CPT	928	False	KLM, British Airways, Iberia, Virgin Atlantic
lond	London	Hoedspruit	HDS	1006	False	South African Airways
lond	London	Lanseria	HLA	1339	False	British Airways
lond	London	Lusaka	LUN	1389	True	British Airways
lond	London	Lusaka	LUN	408	False	Ethiopian Airlines
lond	London	Harare	HRE	840	False	KLM, Air Zimbabwe
lvov	Lviv	Prague	PRG	158	False	Ukraine International, Lufthansa, LOT, Austrian Airlines
lvov	Lviv	Tbilisi	TBS	78	False	Pegasus Airlines, Lufthansa, Ukraine International, Turkish Airlines
lvov	Lviv	Athens International	ATH	166	False	Ukraine International, Khors Air
lvov	Lviv	Tel Aviv	TLV	90	False	Pegasus Airlines, Ukraine International, Turkish Airlines, Austrian Airlines
lvov	Lviv	Venice Treviso	TSF	76	True	Wizz Air, Wizz Air Ukraine
lvov	Lviv	Milan Malpensa	MXP	170	False	Ukraine International, Lufthansa, Turkish Airlines, LOT
lvov	Lviv	Amsterdam	AMS	611	False	Lufthansa, KLM, Pegasus Airlines, Ukraine International
lvov	Lviv	Nizhnevartovsk	NJC	190	False	Ukraine International
lvov	Lviv	Istanbul Sabiha	SAW	46	True	Pegasus Airlines
lvov	Lviv	London Stansted	STN	111	False	Pegasus Airlines
madr	Madrid	Dubai	DXB	537	True	Emirates
madr	Madrid	Dubai Bus Station	XNB	2253	False	Qatar Airways
madr	Madrid	Buenos Aires Ministro Pistarini	EZE	629	True	Iberia, Aerolineas Argentinas
madr	Madrid	Buenos Aires Arpt. Jorge Newbery	AEP	991	False	TAM Linhas Aéreas, LAN Airlines, LAN Colombia
madr	Madrid	Vienna	VIE	591	True	Air Berlin, Iberia
madr	Madrid	Vienna	VIE	137	False	Vueling Airlines, Iberia
madr	Madrid	Melbourne Tullamarine	MEL	754	False	Qatar Airways, Emirates, Qantas, Delta
madr	Madrid	Melbourne Avalon	AVV	1013	False	Qantas
madr	Madrid	Brussels S. Charleroi	CRL	22	True	Ryanair
madr	Madrid	Brussels International	BRU	105	True	Air Europa, Iberia, Brussels Airlines
madr	Madrid	Sofia	SOF	150	True	Bulgaria Air, Wizz Air, Wizz Air Ukraine
madr	Madrid	Rio De Janeiro Internacional	GIG	582	True	Iberia
madr	Madrid	Sao Paulo Guarulhos	GRU	599	True	Iberia, TAM Linhas Aéreas
madr	Madrid	Sao Paulo Guarulhos	GRU	587	False	TAP, TAM Linhas Aéreas
madr	Madrid	Sao Paulo Viracopos	VCP	587	False	TAP
madr	Madrid	Sao Luiz	SLZ	693	False	TAM Linhas Aéreas
madr	Madrid	Porto Alegre	POA	1133	False	TAP, TAM Linhas Aéreas, Copa, Aerolineas Argentinas
madr	Madrid	Toronto Pearson International	YYZ	726	False	EgyptAir, Air Canada, Air Transat
madr	Madrid	Vancouver International	YVR	2422	False	KLM, British Airways, Lufthansa, Swiss
madr	Madrid	Geneva	GVA	35	True	easyJet, Iberia, Swiss
madr	Madrid	Basel Mulhouse Freiburg	BSL	49	True	easyJet
madr	Madrid	Zurich	ZRH	449	True	Iberia, Swiss
madr	Madrid	Zurich	ZRH	94	False	Vueling Airlines, Swiss
madr	Madrid	Santiago Arturo Merino Benitez	SCL	619	True	Iberia, LAN Airlines, LAN Colombia
madr	Madrid	Shanghai Pu Dong	PVG	415	False	Qatar Airways, British Airways, Lufthansa, Emirates
madr	Madrid	Beijing Capital	PEK	417	False	Qatar Airways, British Airways, Lufthansa, Emirates
madr	Madrid	Guangzhou	CAN	425	False	Qatar Airways, Emirates, China Southern, KLM
madr	Madrid	Bogota	BOG	545	True	Iberia
madr	Madrid	Havana	HAV	470	False	Condor, Iberia, Cubana
madr	Madrid	Larnaca	LCA	565	False	Lufthansa, British Airways, Emirates, Swiss
madr	Madrid	Prague	PRG	323	True	Iberia, Czech Airlines
madr	Madrid	Prague	PRG	213	False	Vueling Airlines, Czech Airlines
madr	Madrid	Dusseldorf Weeze	NRN	25	True	Ryanair
madr	Madrid	Munich	MUC	124	True	Iberia, Lufthansa
madr	Madrid	Berlin Schoenefeld	SXF	150	True	easyJet
madr	Madrid	Berlin Tegel	TXL	169	True	Air Berlin, Iberia
madr	Madrid	Dusseldorf International	DUS	254	True	Lufthansa, Iberia, Iberia Express
madr	Madrid	Frankfurt am Main	FRA	508	True	Lufthansa, Iberia, Iberia Express, LAN Airlines
madr	Madrid	Frankfurt am Main	FRA	84	False	Vueling Airlines, Iberia, Iberia Express, LAN Airlines
madr	Madrid	Dusseldorf International	DUS	98	False	Vueling Airlines, Iberia, Iberia Express
madr	Madrid	Nuremberg	NUE	102	False	Vueling Airlines, Lufthansa, Air Berlin, Swiss
madr	Madrid	Dortmund	DTM	108	False	Vueling Airlines, Ryanair
madr	Madrid	Hamburg International	HAM	121	False	Vueling Airlines, Lufthansa
madr	Madrid	Berlin Tegel	TXL	137	False	Vueling Airlines, Iberia
madr	Madrid	Karlsruhe / Baden-Baden	FKB	229	False	Air Berlin
madr	Madrid	Hannover	HAJ	541	False	Air France, British Airways, Lufthansa, SAS
madr	Madrid	Bremen	BRE	699	False	Lufthansa, Air Berlin, KLM, Air France
madr	Madrid	Copenhagen	CPH	46	True	Norwegian, Iberia, SAS, Iberia Express
madr	Madrid	Punta Cana	PUJ	892	False	Aeroflot
madr	Madrid	Algiers	ALG	331	True	Iberia, Air Algerie
madr	Madrid	Guayaquil	GYE	940	True	Iberia, LAN Airlines, LAN Colombia
madr	Madrid	Quito	UIO	1301	True	Iberia
madr	Madrid	Quito	UIO	945	False	Iberia
madr	Madrid	Tallinn	TLL	261	False	Aeroflot, Lufthansa, Brussels Airlines, KLM
madr	Madrid	Cairo	CAI	215	True	EgyptAir, Iberia
madr	Madrid	Santander	SDR	19	True	Ryanair, Iberia
madr	Madrid	Santiago de Compostela	SCQ	21	True	Ryanair, Iberia, Iberia Express
madr	Madrid	Gran Canaria Las Palmas	LPA	36	True	Ryanair, Iberia, Iberia Express
madr	Madrid	Palma - Majorca	PMI	37	True	Ryanair, Iberia, Iberia Express, Air Berlin
madr	Madrid	Fuerteventura	FUE	38	True	Ryanair, Iberia, Iberia Express
madr	Madrid	Alicante	ALC	45	True	Iberia Express, Iberia
madr	Madrid	Lanzarote	ACE	46	True	Ryanair, Iberia, Iberia Express
madr	Madrid	Tenerife North	TFN	46	True	Ryanair, Iberia, Iberia Express
madr	Madrid	Barcelona	BCN	46	True	Vueling Airlines, Iberia
madr	Madrid	Menorca	MAH	48	True	Ryanair, Iberia, Vueling Airlines
madr	Madrid	Jerez	XRY	52	True	Iberia Express, Iberia
madr	Madrid	Malaga	AGP	52	True	Iberia Express, Iberia, Helitt
madr	Madrid	Seville	SVQ	66	True	Iberia Express, Iberia
madr	Madrid	Ibiza	IBZ	71	True	Ryanair, Iberia, Iberia Express, Vueling Airlines
madr	Madrid	Valencia	VLC	106	True	Iberia
madr	Madrid	Vigo	VGO	115	True	Iberia Express, Iberia
madr	Madrid	Asturias	OVD	122	True	Iberia
madr	Madrid	La Coruna	LCG	150	True	Iberia
madr	Madrid	Granada	GRX	154	True	Iberia
madr	Madrid	Almeria	LEI	166	True	Iberia
madr	Madrid	Murcia	MJV	166	True	Iberia
madr	Madrid	San Sebastian Fuenteraba	EAS	169	True	Iberia
madr	Madrid	Tenerife South	TFS	273	True	Iberia Express, Iberia, Ryanair
madr	Madrid	San Sebastian Fuenteraba	EAS	89	False	Vueling Airlines
madr	Madrid	Pamplona	PNA	93	False	Vueling Airlines, Iberia
madr	Madrid	Bilbao	BIO	101	False	Vueling Airlines, Iberia
madr	Madrid	Almeria	LEI	106	False	Vueling Airlines
madr	Madrid	Valladolid	VLL	118	False	Vueling Airlines
madr	Madrid	Granada	GRX	132	False	Vueling Airlines
madr	Madrid	La Coruna	LCG	135	False	Vueling Airlines
madr	Madrid	Tenerife South	TFS	171	False	Vueling Airlines, Iberia, Ryanair
madr	Madrid	Helsinki Vantaa	HEL	154	False	Vueling Airlines, Finnair
madr	Madrid	Marseille	MRS	25	True	Ryanair, Iberia
madr	Madrid	Paris Beauvais	BVA	34	True	Ryanair
madr	Madrid	Toulouse	TLS	39	True	easyJet, Iberia
madr	Madrid	Lyon	LYS	48	True	easyJet, Iberia
madr	Madrid	Paris Charles de Gaulle	CDG	70	True	easyJet, Vueling Airlines, KLM, Air France
madr	Madrid	Bordeaux	BOD	75	True	Iberia
madr	Madrid	Nice	NCE	204	True	Iberia
madr	Madrid	Lille	LIL	112	False	Vueling Airlines
madr	Madrid	Nice	NCE	116	False	Vueling Airlines
madr	Madrid	Paris Orly	ORY	128	False	Norwegian
madr	Madrid	Strasbourg	SXB	129	False	Vueling Airlines, Lufthansa, Brussels Airlines, KLM
madr	Madrid	Accra	ACC	442	False	EgyptAir, British Airways, Lufthansa, KLM
madr	Madrid	Rhodes	RHO	142	False	Vueling Airlines, Brussels Airlines, Air Berlin, Swiss
madr	Madrid	Crete Heraklion	HER	167	False	Vueling Airlines, Brussels Airlines, Air Berlin, Swiss
madr	Madrid	Athens International	ATH	201	False	Vueling Airlines, Iberia, Iberia Express, Aegean Airlines
madr	Madrid	Mykonos	JMK	215	False	Aegean Airlines, Vueling Airlines
madr	Madrid	Santorini (Thira)	JTR	252	False	Aegean Airlines, Swiss, Vueling Airlines
madr	Madrid	Hong Kong International	HKG	1148	False	Air France, British Airways, Lufthansa, Qatar Airways
madr	Madrid	Dubrovnik	DBV	179	False	Vueling Airlines, British Airways, Lufthansa, Swiss
madr	Madrid	Zadar	ZAD	337	False	Lufthansa
madr	Madrid	Split	SPU	631	False	Lufthansa, SAS, Vueling Airlines
madr	Madrid	Budapest	BUD	60	True	Wizz Air, Wizz Air Ukraine, Ryanair
madr	Madrid	Soekarno-Hatta	CGK	477	False	Qatar Airways, Emirates, KLM, Turkish Airlines
madr	Madrid	Dublin	DUB	58	True	Ryanair, Iberia Express, Aer Lingus
madr	Madrid	Tel Aviv	TLV	567	True	Iberia, EL AL Israel Airlines
madr	Madrid	Delhi	DEL	416	False	Qatar Airways, British Airways, Lufthansa, Emirates
madr	Madrid	Erbil	EBL	476	False	EgyptAir, Lufthansa, Qatar Airways, Emirates
madr	Madrid	Reykjavik Keflavik	KEF	645	False	Lufthansa, Icelandair
madr	Madrid	Bologna International	BLQ	22	True	Ryanair, Iberia
madr	Madrid	Milan Bergamo	BGY	32	True	Ryanair
madr	Madrid	Cagliari	CAG	32	True	Ryanair
madr	Madrid	Pisa	PSA	47	True	Ryanair
madr	Madrid	Rome Ciampino	CIA	49	True	Ryanair
madr	Madrid	Milan Malpensa	MXP	61	True	easyJet, Iberia
madr	Madrid	Palermo	PMO	78	True	Ryanair
madr	Madrid	Florence	FLR	85	True	Vueling Airlines
madr	Madrid	Rome Fiumicino	FCO	173	True	Air Europa, Iberia, Alitalia, easyJet
madr	Madrid	Turin	TRN	178	True	Iberia
madr	Madrid	Milan Linate	LIN	291	True	Meridiana, Iberia
madr	Madrid	Venice Marco Polo	VCE	664	True	Iberia
madr	Madrid	Rome Fiumicino	FCO	103	False	TAP, Iberia, Alitalia, easyJet
madr	Madrid	Bari	BRI	104	False	Vueling Airlines, British Airways, Lufthansa, Air Berlin
madr	Madrid	Turin	TRN	112	False	Vueling Airlines
madr	Madrid	Venice Marco Polo	VCE	133	False	Vueling Airlines
madr	Madrid	Milan Linate	LIN	135	False	TAP, Iberia
madr	Madrid	Naples International	NAP	167	False	Vueling Airlines, Iberia
madr	Madrid	Tokyo Narita	NRT	449	False	Qatar Airways, British Airways, Lufthansa, Emirates
madr	Madrid	Osaka Kansai International	KIX	548	False	Alitalia, Lufthansa, Qatar Airways, Emirates
madr	Madrid	Osaka Itami	ITM	1186	False	Japan Airlines
madr	Madrid	Kobe	UKB	2293	False	ANA
madr	Madrid	Nairobi Jomo Kenyatta	NBO	428	False	Qatar Airways, British Airways, Emirates, Brussels Airlines
madr	Madrid	Pristina	PRN	403	False	Turkish Airlines
madr	Madrid	Seoul Incheon Int'l	ICN	1267	False	Air France, Korean Air
madr	Madrid	Beirut	BEY	665	False	Aeroflot, British Airways, Lufthansa, Qatar Airways
madr	Madrid	Vilnius	VNO	190	False	SAS, Lufthansa, Brussels Airlines, Finnair
madr	Madrid	Luxembourg	LUX	112	False	Vueling Airlines, British Airways, Lufthansa, SAS
madr	Madrid	Riga International	RIX	214	False	Aeroflot, Iberia Express
madr	Madrid	Marrakech Menara	RAK	32	True	Ryanair, Iberia
madr	Madrid	Tangier Boukhalef	TNG	32	True	Ryanair, Iberia, Royal Air Maroc
madr	Madrid	Casablanca Mohamed V.	CMN	196	True	Royal Air Maroc, Iberia
madr	Madrid	Casablanca Mohamed V.	CMN	196	False	Royal Air Maroc, Iberia
madr	Madrid	Nador	NDR	225	False	Royal Air Maroc, Ryanair
madr	Madrid	Antananarivo	TNR	1720	False	Air France, KLM, Thai Airways
madr	Madrid	Fort De France	FDF	1095	False	Air France, KLM
madr	Madrid	Luqa Malta International	MLA	154	False	Vueling Airlines, Ryanair
madr	Madrid	Cancun	CUN	1846	False	United
madr	Madrid	Mexico City Juarez International	MEX	2070	False	Air France, Iberia
madr	Madrid	San Jose Cabo	SJD	2634	False	KLM, United, US Airways, Delta
madr	Madrid	Kuala Lumpur International	KUL	1276	False	Air France, Lufthansa, Qatar Airways, Emirates
madr	Madrid	Amsterdam	AMS	514	True	KLM, Iberia
madr	Madrid	Amsterdam	AMS	129	False	Vueling Airlines, Iberia
madr	Madrid	Oslo Rygge	RYG	23	True	Ryanair
madr	Madrid	Oslo Gardermoen	OSL	100	False	Vueling Airlines, Norwegian
